id,title,stockCode,memberType,kfifUrl
1452,TAV HAVALİMANLARI HOLDİNG A.Ş.,TAVHL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720140f31195ef010e
3025,TEB FAKTORİNG A.Ş.,TEBFA,IGMS,
2147,TEB FİNANSMAN A.Ş.,TEBCE,IGS,
2315,TEB PORTFÖY YÖNETİMİ A.Ş.,TEY,"FK, PYS",
1357,TEB YATIRIM MENKUL DEĞERLER A.Ş.,"TBY, TEBYT",YK,
1092,TEK-ART İNŞAAT TİCARET TURİZM SANAYİ VE YATIRIMLAR A.Ş.,TEKTU,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1416e696301416effc1a04330
1470,TEKFEN HOLDİNG A.Ş.,TKFEN,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720140f31367840112
1607,TEKNOSA İÇ VE DIŞ TİCARET A.Ş.,TKNSA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef470140f31ac6aa006f
2075,TEMAPOL POLİMER PLASTİK VE İNŞAAT SANAYİ TİCARET A.Ş.,TMPOL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a246b4c5ad0148319a4a87518f
2463,TERA FİNANS FAKTORİNG A.Ş.,ARNFK,IGS,
2560,TERA PORTFÖY YÖNETİMİ A.Ş.,SKP,"FK, PYS",
5886,TERA YATIRIM BANKASI A.Ş.,"TAE, TRBNK","IGS, YK",
2464,TERA YATIRIM MENKUL DEĞERLER A.Ş.,"TERA, TRA","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a141733b56014178115f7e51e7
2464,TERA YATIRIM MENKUL DEĞERLER A.Ş.,"TERA, TRA","IGS, YK",
1711,TF VARLIK KİRALAMA A.Ş.,TFNVK,IGS,
1293,TFG İSTANBUL MENKUL DEĞERLER A.Ş.,TFG,YK,
1613,TGS DIŞ TİCARET A.Ş.,TGSAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed710140f3255bea009c
6029,TK TARIM KREDİ PAZARLAMA VE MARKETÇİLİK A.Ş.,TKMRT,DG,
1096,TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.,TOASO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed710140f328bed700a5
5698,TOPRAK MAHSULLERİ OFİSİ A.Ş.,TMOAS,IGMS,
1524,TORUNLAR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,TRGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1413b7ef5014144f83882011f
4570,TRABZON LİMAN İŞLETMECİLİĞİ A.Ş.,TLMAN,IGS,https://www.kap.org.tr/tr/kfif/8acae2c45fc5ff9d0160e9391f3b05a4
1400,TRABZONSPOR SPORTİF YATIRIM VE FUTBOL İŞLETMECİLİĞİ TİCARET A.Ş.,TSPOR,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141da49e50141e0852f272b80
4580,TREND GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,TDGYO,IGS,https://www.kap.org.tr/tr/kfif/8acae2c45fc5ff9d01613299f17a2065
5594,TRIVE PORTFÖY YÖNETİMİ A.Ş.,KIG,"FK, PYS",
1296,TRIVE YATIRIM MENKUL DEĞERLER A.Ş.,"TRMEN, TVM","IGS, YK",
1502,TSKB GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,TSGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef470140f37174c600a7
5310,TTK BAĞIMSIZ DENETİM VE YEMİNLİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
1101,TUKAŞ GIDA SANAYİ VE TİCARET A.Ş.,TUKAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef470140f373b77f00ac
1102,TURCAS PETROL A.Ş.,TRCAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1415f4d9b01416005c65d3d53
4355,TUREKS TURUNÇ MADENCİLİK İÇ VE DIŞ TİCARET A.Ş.,MARBL,IGS,https://www.kap.org.tr/tr/kfif/8acae2c45835eb6501593a986e7e57f7
3986,TUREKS TURİZM TAŞIMACILIK A.Ş.,TUREX,IGS,https://www.kap.org.tr/tr/kfif/402821824bf524dd014d7babc2134829
4952,TURK FİNANSMAN A.Ş.,TRKFN,IGS,
5263,TURK İLAÇ VE SERUM SANAYİ A.Ş.,TRILC,IGS,https://www.kap.org.tr/tr/kfif/8acae2c575a1b5b601773ec6c0030b66
4112,TURKCELL FİNANSMAN A.Ş.,FNCLL,IGS,
4124,TURKCELL ÖDEME VE ELEKTRONİK PARA HİZMETLERİ A.Ş.,PYCLL,DG,
1103,TURKCELL İLETİŞİM HİZMETLERİ A.Ş.,TCELL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1486ec80a0148c55510d71d31
2201,TURKISH BANK A.Ş.,"TBA, TRKSH","IGS, YK",
1365,TURKISH MENKUL DEĞERLER A.Ş.,"TKY, TKYAT",YK,
2204,TURKLAND BANK A.Ş.,TBN,YK,
4874,TURKNET İLETİŞİM HİZMETLERİ A.Ş.,TRKNT,IGMS,
2264,TUĞÇELİK ALÜMİNYUM VE METAL MAMÜLLERİ SANAYİ VE TİCARET A.Ş.,TUCLK,IGS,https://www.kap.org.tr/tr/kfif/4028e4a146b4c4110147f3bb4e795ce5
3548,TV8 TV YAYINCILIK A.Ş.,TV8TV,IGS,
1694,TÜMOSAN MOTOR VE TRAKTÖR SANAYİ A.Ş.,TMSN,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141e536460141e53904b50025
1105,TÜPRAŞ-TÜRKİYE PETROL RAFİNERİLERİ A.Ş.,TUPRS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720140f37f139c01bc
2421,TÜRK EKONOMİ BANKASI A.Ş.,"TEB, TEBNK",YK,
1107,TÜRK HAVA YOLLARI A.O.,THYAO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720140f376bebb01a7
1108,TÜRK PRYSMİAN KABLO VE SİSTEMLERİ A.Ş.,PRKAB,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef470141167b777b0437
1473,TÜRK TELEKOMÜNİKASYON A.Ş.,TTKOM,IGS,https://www.kap.org.tr/tr/kfif/4028e4a241e538ab0141ea9c96912c8b
1393,TÜRK TRAKTÖR VE ZİRAAT MAKİNELERİ A.Ş.,TTRAK,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720140f3790d6a01ad
1088,TÜRK TUBORG BİRA VE MALT SANAYİİ A.Ş.,TBORG,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720140f37b033601b2
1996,TÜRKER PROJE GAYRİMENKUL VE YATIRIM GELİŞTİRME A.Ş.,TURGG,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720140f3440383018e
4922,TÜRKİYE EMLAK KATILIM BANKASI A.Ş.,EKT,YK,
2029,TÜRKİYE FİNANS KATILIM BANKASI A.Ş.,FKT,YK,
2422,TÜRKİYE GARANTİ BANKASI A.Ş.,"GARAN, TGB","IGS, YK",
2422,TÜRKİYE GARANTİ BANKASI A.Ş.,"GARAN, TGB","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720140f37cb2a601b7
2423,TÜRKİYE HALK BANKASI A.Ş.,"HALKB, THL","IGS, YK",
2423,TÜRKİYE HALK BANKASI A.Ş.,"HALKB, THL","IGS, YK",https://www.kap.org.tr/tr/kfif/1DE05DAA82C3073AE0530A4A622A2EBD
1935,TÜRKİYE HAYAT VE EMEKLİLİK A.Ş.,,FK,
2426,TÜRKİYE KALKINMA VE YATIRIM BANKASI A.Ş.,"KLN, KLNMA","IGS, YK",
2426,TÜRKİYE KALKINMA VE YATIRIM BANKASI A.Ş.,"KLN, KLNMA","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a14158e41e01415b2dc3476cf4
21,TÜRKİYE SERMAYE PİYASALARI BİRLİĞİ,,DDK,
2427,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş.,"TSK, TSKB","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a140f2ed710140f3831c6300fd
2427,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş.,"TSK, TSKB","IGS, YK",
975,TÜRKİYE SİGORTA A.Ş.,TURSG,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140e95be70140ee2f466d0159
2428,TÜRKİYE VAKIFLAR BANKASI T.A.O.,"TVB, VAKBN","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a1415f4d9b01415fe3340f36e4
2428,TÜRKİYE VAKIFLAR BANKASI T.A.O.,"TVB, VAKBN","IGS, YK",
2424,TÜRKİYE İHRACAT KREDİ BANKASI A.Ş.,"EXIMB, THR","IGS, YK",
2425,TÜRKİYE İŞ BANKASI A.Ş.,"ISATR, ISBTR, ISCTR, ISKUR, TIB","IGS, YK",
2425,TÜRKİYE İŞ BANKASI A.Ş.,"ISATR, ISBTR, ISCTR, ISKUR, TIB","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7201411682b0cb05c6
1087,TÜRKİYE ŞİŞE VE CAM FABRİKALARI A.Ş.,SISE,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed710140f385d5690102
2473,TİMUR GAYRİMENKUL GELİŞTİRME YAPI VE YATIRIM A.Ş.,TIMUR,IGS,
2433,TİRYAKİ AGRO GIDA SANAYİ VE TİCARET A.Ş.,TRYKI,IGS,
6024,TİTANYUM BAĞIMSIZ DENETİM HİZMETLERİ A.Ş.,,BDK,
1444,UFUK YATIRIM YÖNETİM VE GAYRİMENKUL A.Ş.,UFUK,IGS,https://www.kap.org.tr/tr/kfif/4028e4a24158e42201415afe28e760a4
1677,ULAŞLAR TURİZM ENERJİ TARIM GIDA VE İNŞAAT YATIRIMLARI A.Ş.,ULAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c0140f38adfa1008d
3364,ULUDAĞ İÇECEK TÜRK A.Ş.,ULDAG,IGMS,
149,ULUSAL BAĞIMSIZ DENETİM VE YEMİNLİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
2149,ULUSAL FAKTORİNG A.Ş.,ULUFA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1416e696301416f321c3d5ca7
233,ULUSLARARASI BAĞIMSIZ DENETİM A.Ş.,,BDK,
2374,ULUSOY ELEKTRİK İMALAT TAAHHÜT VE TİCARET A.Ş.,ULUSE,IGS,https://www.kap.org.tr/tr/kfif/4028e4a24a069620014a341cfac83419
2375,ULUSOY UN SANAYİ VE TİCARET A.Ş.,ULUUN,IGS,https://www.kap.org.tr/tr/kfif/4028e4a14371e09d0143c4d925022442
2065,UMPAŞ HOLDİNG A.Ş.,UMPAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c0140f38be24f0091
1111,UŞAK SERAMİK SANAYİ A.Ş.,USAK,IGS,https://www.kap.org.tr/tr/kfif/1DE05DAA843E073AE0530A4A622A2EBD
2556,VAKIF FAKTORİNG A.Ş.,VAKFA,IGMS,
1115,VAKIF FİNANSAL KİRALAMA A.Ş.,VAKFN,IGS,https://www.kap.org.tr/tr/kfif/4028e4a241462fd801414fa81cce2e75
1116,VAKIF GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,VKGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed72014101a0d3b501f7
4183,VAKIF KATILIM BANKASI A.Ş.,VKF,YK,
1117,VAKIF MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş.,VKFYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a241462fd801414fa6227c2e62
4329,VAKIF VARLIK KİRALAMA A.Ş.,VAKVK,IGS,
1368,VAKIF YATIRIM MENKUL DEĞERLER A.Ş.,VKY,YK,
1119,VAKKO TEKSTİL VE HAZIR GİYİM SANAYİ İŞLETMELERİ A.Ş.,VAKKO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2422d9a6e014251b075f0227f
1558,VANET GIDA SANAYİ İÇ VE DIŞ TİCARET A.Ş.,VANGD,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1416e696301416ecfa3fb2ca4
5811,VARLIK GLOBAL BAĞIMSIZ DENETİM VE SERBEST MUHASEBECİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
5369,VBT YAZILIM A.Ş.,VBTYZ,IGS,https://www.kap.org.tr/tr/kfif/8acae2c4794d3648017a420bdd4c4fa3
5080,VDF FİLO KİRALAMA A.Ş.,VDFLO,IGS,
5894,VEGA PORTFÖY YÖNETİMİ A.Ş.,VPY,"FK, PYS",
2475,VENBEY YATIRIM MENKUL DEĞERLER A.Ş.,VNB,YK,
5805,VENTERA BAĞIMSIZ DENETİM A.Ş.,,BDK,
5885,VERA KONSEPT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,VRGYO,IGS,https://www.kap.org.tr/tr/kfif/8acae2c486d22a3a018b27e15c37493e
2059,VERUSA HOLDİNG A.Ş.,VERUS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2422d9a78014275ba7f133b05
2048,VERUSATURK GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,VERTU,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2420327a4014209c59cc91457
1419,VESTEL BEYAZ EŞYA SANAYİ VE TİCARET A.Ş.,VESBE,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7201412c223c9707e6
1122,VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,VESTL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7201412c2000c507db
239,VEZİN BAĞIMSIZ DENETİM A.Ş.,,BDK,
1901,VIENNALIFE EMEKLİLİK VE HAYAT A.Ş.,,FK,
2153,VOLKSWAGEN DOĞUŞ FİNANSMAN A.Ş.,VDFAS,IGS,
1123,VİKİNG KAĞIT VE SELÜLOZ A.Ş.,VKING,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed72014101a2d00a01fe
4660,VİZYON GRUP BAĞIMSIZ DENETİM.A.Ş.,,BDK,
5808,WAM GAYRİMENKUL VE GİRİŞİM SERMAYESİ PORTFÖY YÖNETİMİ A.Ş.,VPG,"FK, PYS",
2303,YAPI KREDİ FAKTORİNG A.Ş.,YKFKT,IGS,
1124,YAPI KREDİ FİNANSAL KİRALAMA A.O.,YKFIN,IGS,
2318,YAPI KREDİ PORTFÖY YÖNETİMİ A.Ş.,KCP,"FK, PYS",
2532,YAPI KREDİ YATIRIM MENKUL DEĞERLER A.Ş.,"YKR, YKYAT","IGS, YK",
2429,YAPI VE KREDİ BANKASI A.Ş.,"YKB, YKBNK","FK, IGS, YK",
2429,YAPI VE KREDİ BANKASI A.Ş.,"YKB, YKBNK","FK, IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c01412ae6d6630538
2920,YAPRAK SÜT VE BESİ ÇİFTLİKLERİ SANAYİ VE TİCARET A.Ş.,YAPRK,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1416e696501416eec8e443d62
1129,YATAŞ YATAK VE YORGAN SANAYİ TİCARET A.Ş.,YATAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed72014106c48768022e
1370,YATIRIM FİNANSMAN MENKUL DEĞERLER A.Ş.,"YAT, YFMEN",YK,
4977,YATIRIM VARLIK KİRALAMA A.Ş.,YATVK,IGS,
2759,YAYLA AGRO GIDA SANAYİ VE TİCARET A.Ş.,YYLGD,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2420a2daf014213d4625d3edc
2061,YAYLA ENERJİ ÜRETİM TURİZM VE İNŞAAT TİCARET A.Ş.,YAYLA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1486ec80b0148c539d6721829
2779,YAŞAR FAKTORİNG A.Ş.,YSRFA,IGMS,
216,YEDİTEPE BAĞIMSIZ DENETİM VE YEMİNLİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
2012,YENİ GİMAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,YGGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a241733d4201417cda3f421321
2900,YEO TEKNOLOJİ ENERJİ VE ENDÜSTRİ A.Ş.,YEOTK,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7101413af3da8c0440
5892,YES OTO KİRALAMA VE TURİZM YATIRIMLARI A.Ş.,YESOT,DG,
982,YEŞİL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,YGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141558bdd0141560fb3fb051a
885,YEŞİL YAPI ENDÜSTRİSİ A.Ş.,YYAPI,IGS,https://www.kap.org.tr/tr/kfif/4028e4a1416e696301416f35f8425ec3
1386,YEŞİL YATIRIM HOLDİNG A.Ş.,YESIL,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2416e696c01416edc458b30f0
154,YKY BAĞIMSIZ DENETİM VE YEMİNLİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
1585,YONGA MOBİLYA SANAYİ VE TİCARET A.Ş.,YONGA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a24158e42201415b0fde196300
155,YORUM BAĞIMSIZ DENETİM A.Ş.,,BDK,
4873,YÜKSELEN ÇELİK A.Ş.,YKSLN,IGS,https://www.kap.org.tr/tr/kfif/8acae2c569cee403016a6e925a8b5bd8
1132,YÜNSA YÜNLÜ SANAYİ VE TİCARET A.Ş.,YUNSA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c014101b726fa011d
1595,YİBİTAŞ YOZGAT İŞÇİ BİRLİĞİ İNŞAAT MALZEMELERİ TİCARET VE SANAYİ A.Ş.,YBTAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2416f888d01416f94bfb001ec
5965,YİĞİT AKÜ MALZEMELERİ NAKLİYAT TURİZM İNŞAAT SANAYİ VE TİCARET A.Ş.,YIGIT,IGS,https://www.kap.org.tr/tr/kfif/8acae2c48c3efac0018fabe5e40b5043
1539,ZEDUR ENERJİ ELEKTRİK ÜRETİM A.Ş.,ZEDUR,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef470141164fd5f803a1
4771,ZKB VARLIK KİRALAMA A.Ş.,ZKBVR,IGS,
1133,ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş.,ZOREN,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7201412c19687407a7
2169,ZORLU FAKTORİNG A.Ş.,ZORLF,IGS,
4510,ZORLU OSMANGAZİ ENERJİ SANAYİ VE TİCARET A.Ş.,ZOROE,IGMS,
4152,ZİP FİNANSMAN A.Ş.,ZIPFN,DG,
4337,ZİRAAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,ZRGYO,IGS,https://www.kap.org.tr/tr/kfif/8acae2c45835eb660158bfedd32d3332
3829,ZİRAAT KATILIM BANKASI A.Ş.,ZTB,YK,
2606,ZİRAAT KATILIM VARLIK KİRALAMA A.Ş.,ZKBVK,IGS,
2335,ZİRAAT PORTFÖY YÖNETİMİ A.Ş.,ZPY,"FK, PYS",
1371,ZİRAAT YATIRIM MENKUL DEĞERLER A.Ş.,ZRY,YK,
4963,ÇALIK DENİM TEKSTİL SANAYİ VE TİCARET A.Ş.,CLDNM,IGS,
2410,ÇALIK ENERJİ SANAYİ VE TİCARET A.Ş.,CLKEN,IGMS,
2824,ÇAMLI YEM BESİCİLİK SANAYİ VE TİCARET A.Ş.,CMYEM,IGMS,
5284,ÇAN2 TERMİK A.Ş.,CANTE,IGS,https://www.kap.org.tr/tr/kfif/8acae2c578080f31017811f4dca6032d
5905,ÇATES ELEKTRİK ÜRETİM A.Ş.,CATES,IGS,https://www.kap.org.tr/tr/kfif/8acae2c58b2fa64e018bfaefef6b6fcd
2150,ÇAĞDAŞ FAKTORİNG A.Ş.,CAGFA,IGS,
903,ÇELEBİ HAVA SERVİSİ A.Ş.,CLEBI,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee84900140f1f1584c0015
904,ÇELİK HALAT VE TEL SANAYİİ A.Ş.,CELHA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240f2ef4c0141164dd92d044c
2106,ÇELİK MOTOR TİCARET A.Ş.,CLKMT,IGS,
1510,ÇEMAŞ DÖKÜM SANAYİ A.Ş.,CEMAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7201413b14392508fb
905,ÇEMTAŞ ÇELİK MAKİNA SANAYİ VE TİCARET A.Ş.,CEMTS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee84900140f1f334ce0025
2592,ÇUHADAROĞLU METAL SANAYİ VE PAZARLAMA A.Ş.,CUSAN,IGS,https://www.kap.org.tr/tr/kfif/8acae2c552495f6401529d6a45d10598
5542,ÇÖZÜM ÜNLÜER BAĞIMSIZ DENETİM VE YEMİNLİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
906,ÇİMBETON HAZIRBETON VE PREFABRİK YAPI ELEMANLARI SANAYİ VE TİCARET A.Ş.,CMBTN,IGS,https://www.kap.org.tr/tr/kfif/4028e4a24158e42401415ad0dece7d3a
907,ÇİMENTAŞ İZMİR ÇİMENTO FABRİKASI T.A.Ş.,CMENT,IGS,https://www.kap.org.tr/tr/kfif/4028e4a24158e42401415ad34c7f7db7
908,ÇİMSA ÇİMENTO SANAYİ VE TİCARET A.Ş.,CIMSA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240ee866c0140f1f64bdb0014
1575,ÖZAK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,OZKGY,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed720141079632d0024f
6018,ÖZATA DENİZCİLİK SANAYİ VE TİCARET A.Ş.,OZATD,IGS,https://www.kap.org.tr/tr/kfif/8acae2c49145e00d019180a20f28221c
1048,ÖZDERİCİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,OZGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee35c70140ee582a75003c
2432,ÖZERDEN AMBALAJ SANAYİ A.Ş.,OZRDN,IGS,https://www.kap.org.tr/tr/kfif/1DE05DAA82D2073AE0530A4A622A2EBD
4748,ÖZSU BALIK ÜRETİM A.Ş.,OZSUB,IGS,https://www.kap.org.tr/tr/kfif/8acae2c465a51c380166776d73784fba
5961,ÖZYAŞAR TEL VE GALVANİZLEME SANAYİ A.Ş.,OZYSR,IGS,https://www.kap.org.tr/tr/kfif/8acae2c58b2fa64e018f853cd37d57cf
859,ÜLKER BİSKÜVİ SANAYİ A.Ş.,ULKER,IGS,https://www.kap.org.tr/tr/kfif/4028e4a14184e9c901419801438a422b
1289,ÜNLÜ MENKUL DEĞERLER A.Ş.,"UNLUS, UNS",YK,
2341,ÜNLÜ PORTFÖY YÖNETİMİ A.Ş.,UNP,"FK, PYS",
2474,ÜNLÜ YATIRIM HOLDİNG A.Ş.,UNLU,IGS,https://www.kap.org.tr/tr/kfif/4028e4a24bcf2bca014be9def2a47203
5634,İBD İSTANBUL BAĞIMSIZ DENETİM VE SMMM A.Ş.,,BDK,
4818,İDA BAĞIMSIZ DENETİM A.Ş.,,BDK,
1506,İDEALİST GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,IDGYO,IGS,https://www.kap.org.tr/tr/kfif/4028e4a14184e9c901419d6d716e6b19
981,İHLAS EV ALETLERİ İMALAT SANAYİ VE TİCARET A.Ş.,IHEVA,IGS,https://www.kap.org.tr/tr/kfif/4028e4a240ee37a30140ee7a98160079
1044,İHLAS GAYRİMENKUL PROJE GELİŞTİRME VE TİCARET A.Ş.,IHLGM,IGS,https://www.kap.org.tr/tr/kfif/4028e4a141a25dcb0141a2a7a0060471
1507,İHLAS GAZETECİLİK A.Ş.,IHGZT,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee84900140f1f8d5bc003c
5420,İHLAS HABER AJANSI A.Ş.,IHAAS,IGS,https://www.kap.org.tr/tr/kfif/8acae2c57afb2d70017bdf2f5af067ed
983,İHLAS HOLDİNG A.Ş.,IHLAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee84900140f1fbc6b1004f
1526,İHLAS YAYIN HOLDİNG A.Ş.,IHYAY,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140ee847b0140f205c4270035
5592,İMAŞ MAKİNA SANAYİ A.Ş.,IMASM,IGS,https://www.kap.org.tr/tr/kfif/8acae2c47f7cb49201802cedfbb46d26
4840,İNALLAR OTOMOTİV SANAYİ VE TİCARET A.Ş.,INALR,IGS,
1390,İNDEKS BİLGİSAYAR SİSTEMLERİ MÜHENDİSLİK SANAYİ VE TİCARET A.Ş.,INDES,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2416e697d01416ead8a0615a7
1559,İNFO YATIRIM MENKUL DEĞERLER A.Ş.,"INFO, IYF","IGS, YK",
1559,İNFO YATIRIM MENKUL DEĞERLER A.Ş.,"INFO, IYF","IGS, YK",https://www.kap.org.tr/tr/kfif/4028e4a2416e696c01416edd30ca3148
1587,İNNOSA TEKNOLOJİ A.Ş.,INTEK,IGS,https://www.kap.org.tr/tr/kfif/402821824bf524dc014bff15df9f2027
5658,İNTEGRAL GİRİŞİM SERMAYESİ PORTFÖY YÖNETİMİ A.Ş.,IGR,"FK, PYS",
1538,İNTEGRAL YATIRIM MENKUL DEĞERLER A.Ş.,INM,YK,
985,İNTEMA İNŞAAT VE TESİSAT MALZEMELERİ YATIRIM VE PAZARLAMA A.Ş.,INTEM,IGS,https://www.kap.org.tr/tr/kfif/4028e4a241e538b40141e572868704e7
986,İPEK DOĞAL ENERJİ KAYNAKLARI ARAŞTIRMA VE ÜRETİM A.Ş.,IPEKE,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2422d9a6e0142bd9255a37a70
124,İRFAN BAĞIMSIZ DENETİM VE YEMİNLİ MALİ MÜŞAVİRLİK A.Ş.,,BDK,
2528,İSKENDERUN DEMİR VE ÇELİK A.Ş.,ISDMR,IGS,https://www.kap.org.tr/tr/kfif/4028e4a2416e696c01416ee8eb7b3770
5919,İSRA GAYRİMENKUL VE GİRİŞİM SERMAYESİ PORTFÖY YÖNETİMİ A.Ş.,IGP,"FK, PYS",
3221,İSTANBUL FAKTORİNG A.Ş.,ISTFK,IGS,
2340,İSTANBUL PORTFÖY YÖNETİMİ A.Ş.,ISY,"FK, PYS",
19,İSTANBUL TAKAS VE SAKLAMA BANKASI A.Ş.,,DDK,
2462,İSTANBUL ULUSLARARASI DERECELENDİRME HİZMETLERİ A.Ş.,TRATE,DCS,
3076,İSTANBUL VARLIK YÖNETİM A.Ş.,ISTVY,IGMS,
125,İTİMAT BAĞIMSIZ DENETİM A.Ş.,,BDK,
2060,İZ YATIRIM HOLDİNG A.Ş.,IZINV,IGS,https://www.kap.org.tr/tr/kfif/1DE05DAA82FC073AE0530A4A622A2EBD
4131,İZDEMİR ENERJİ ELEKTRİK ÜRETİM A.Ş.,IZENR,IGS,https://www.kap.org.tr/tr/kfif/8acae2c5534651ff0153612ea22a02ec
991,İZMİR DEMİR ÇELİK SANAYİ A.Ş.,IZMDC,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f275550140f27e319401ca
2273,İZMİR FIRÇA SANAYİ VE TİCARET A.Ş.,IZFAS,IGS,https://www.kap.org.tr/tr/kfif/4028e4a146b4c41301485f8c72095698
2274,İŞ FAKTORİNG A.Ş.,ISFAK,IGS,
988,İŞ FİNANSAL KİRALAMA A.Ş.,ISFIN,IGS,https://www.kap.org.tr/tr/kfif/4028e4a140f2ed7101410d272d690188
